speed_limit,light_conditions,weather_conditions,road_surface_conditions,road_type,urban_or_rural_id,number_of_vehicles,number_of_casualties,day_of_week,junction_detail,junction_control,pedestrian_crossing,first_road_class,special_conditions_at_site,carriageway_hazards,collision_severity
30.0,6.5824710795295385,5.0,2.0,6,1.0,1,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,6.905907894373966,1.0,1.0,6,1.0940921056260335,1,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.6785107957154914,2.0,1,1.3214892042845086,1,1,7,0.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.3520327999164838,6,2.0,2,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.3926939094575803,3,1,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,4.0,1.0,1.0,1,2.0,1,1,3,0.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,3.366129877021459,1.7887099590071531,6,2.0,2,2,6,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,2.0,1,2,1,13.0,4.0,14.088931800448854,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.8155792493212422,6,1.0,2,1,2,16.0,2.0,15.0,3,0.0,0.0,Fatal
50.0,1.5278454620553001,1.0,1.0,6,2.0,2,3,7,18.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,1.0,2,5,7,0.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,2.0,2.0,6,1.0,3,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.5350827738985848,1.5350827738985848,3,1.0,1,1,1,14.394751678304246,2.0,15.0,3,0.0,0.0,Fatal
20.0,4.0,5.512571062988863,1.644653008998409,4,1.0,1,1,3,0.0,4.0,13.355346991001591,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,1,13.0,3.9971010276273073,17.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,1,1,7,13.779874598836578,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.9446253118392867,1,1,1,16.055374688160715,2.0,15.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,6,2.0,2,3,7,16.0,3.7510769758185245,0.0,3,0.0,0.0,Fatal
70.0,1.0,1.0,1.0,3,2.0,1,1,3,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,3,1.0,2,1,2,16.109353949255826,2.0,16.781292101488344,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,2.0,1,1,5,0.0,4.0,0.0,3,0.0,0.0,Fatal
35.761171573738025,1.0,1.0,1.0,6,1.0,1,1,3,13.0,2.8477656852523943,15.271648527878591,3,4.0,13.0,Fatal
30.0,1.0,1.0,1.7040426267995237,6,1.7040426267995237,1,1,6,19.0,2.5919147464009527,15.0,4,0.0,0.0,Fatal
30.0,1.0,1.5672757698572044,1.5672757698572044,6,1.0,1,1,3,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.807859963400118,2.0,6,1.0,2,2,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.0,3,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
20.0,3.047625112208877,5.952374887791123,1.6825417040696258,6,1.0,1,2,2,16.682541704069624,2.0,12.63491659186075,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.6523560480431578,1,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,2.0,1,1,5,0.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,6.0,1.0,1.0,4,2.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,6.0,1.0,1.0,6,2.0,3,2,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,3.9197937094042823,1.0,6,1.0,1,1,7,18.946529139602855,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,6,16.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,4,2,19.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.805550524284963,6,1.0,1,1,7,13.0,4.0,12.388898951430074,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.7173828196869962,6,1.0,1,1,3,19.0,2.0,14.717382819686996,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,7,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.139096026813046,1.0,1.0,6,1.0,1,1,4,13.0,4.0,14.0,6,0.278192053626092,17.02632781230868,Fatal
60.0,1.0,1.0,1.0,6,2.0,1,3,2,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,4.0,1.7133751483171755,1.7133751483171755,6,1.7133751483171755,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,2,18.143936259020165,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.701570474537798,1,1,2,16.2984295254622,2.0,15.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,2,1.0,1,1,2,16.0,2.802756389459857,13.59862180527007,3,0.0,0.0,Fatal
30.0,4.0,2.5882538314545673,2.0,6,1.0,2,1,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,4,1.0,1,1,7,16.0,2.0,15.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,1.6137097061401118,2,1,5,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,4,19.0,4.0,14.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,2.0,6,1.0,1,1,3,16.0,2.0,15.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.2461430249778251,1,1,2,13.0,4.0,0.0,5,4.0,13.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,3,2,16.0,4.0,0.0,4,0.0,0.0,Fatal
70.0,1.0,2.8332738134393693,1.4583184533598423,1,2.0,2,1,6,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.6544429322319978,1.6544429322319978,6,1.0,1,1,6,13.0,4.0,14.0,3,0.0,0.0,Fatal
60.0,1.2774606328222045,1.0,1.0,3,2.0,1,1,6,0.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,1,16.181666960161696,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,3,2,4,16.0,2.0,15.0,3,0.0,0.0,Fatal
40.0,4.0,1.0,1.279588132365598,3,1.0,2,2,1,15.161235602903206,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,3,13.0,2.0,14.108353548729053,3,0.0,0.0,Fatal
70.0,1.0,1.812224654514624,1.812224654514624,3,2.0,2,3,4,0.0,4.0,0.0,1,0.0,17.812224654514623,Fatal
20.0,4.0,1.7979182850840076,2.0,6,1.0,1,1,1,18.393754855252023,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,2,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,3,13.0,2.0,14.191616672187283,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,1,18.129833616081097,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,2.0,6,1.0,1,2,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,1,1.363833567096962,1,1,4,0.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,1.0,1.4331267764788225,1.4331267764788225,6,1.0,1,1,3,13.0,2.0,15.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,1.9923164441150312,1,1,5,0.0,4.0,0.0,4,0.0,0.0,Fatal
20.0,4.0,2.599542542593964,2.0,6,1.0,1,2,2,16.199847514197987,2.0,14.400457457406036,3,0.0,0.0,Fatal
50.0,5.0,1.0,2.0,3,1.056865153030362,1,1,6,16.0,2.0,15.0,3,0.0,0.0,Fatal
20.0,3.7623338475011217,8.0,1.9207779491670405,6,1.0,2,1,1,18.76233384750112,3.841555898334081,14.920777949167041,3,0.0,0.0,Fatal
20.0,1.0,1.6157234435836012,2.0,6,1.0,1,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,2.0,2.0,5,1.0,1,1,5,19.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.5020215141457254,2,2,7,16.995956971708548,4.0,0.0,4,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,3,1,3,18.020011058389063,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,3,19.0,4.0,14.963285875647525,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,3,13.0,2.0,14.901936766070119,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.0,1,1,3,13.0,4.0,13.776043046638026,5,0.0,0.0,Fatal
30.0,1.0,1.0,1.7857790924709727,6,1.7857790924709727,1,1,6,19.0,2.0,14.785779092470973,3,0.0,0.0,Fatal
40.0,4.0,2.0,2.0,6,2.0,2,1,3,14.325291993910868,3.116472004059421,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,5,1.0,1,1,5,13.0,4.0,13.723814842444524,4,0.0,18.638092578777737,Fatal
40.0,1.0,1.0,1.0,6,1.9378978473672037,2,1,2,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,5,13.0,2.0,15.0,5,0.0,0.0,Fatal
60.0,5.746616830438153,5.152029901737109,2.0,6,2.0,2,2,7,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.5459979711260345,6,2.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.2135571898133044,6,2.0,2,1,3,18.0,4.0,0.0,5,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,3,1.3683284253474906,1,1,6,0.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.590483949967676,1.0,1.0,3,1.0,1,1,1,16.80317201667744,2.0,14.196827983322558,3,0.0,0.0,Fatal
70.0,1.0,1.0,1.0,3,2.0,2,2,5,18.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,2,2,6,17.399260720505705,3.399260720505703,0.0,4,0.0,0.0,Fatal
20.0,1.0,1.6186416528102479,1.6186416528102479,6,1.0,2,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
20.0,4.0,1.0,1.0,4,1.0,1,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,6.0,1.0,1.4547471125435667,6,2.0,2,2,4,13.0,3.4547471125435667,0.0,3,0.0,0.0,Fatal
40.0,2.6971133183474096,2.0,2.0,6,2.0,2,2,4,18.66057733633052,4.0,0.0,3,0.0,17.0,Fatal
20.0,1.0,1.0,1.0,3,1.0,2,1,6,16.0,2.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,2.0,2.0,6,1.0,1,1,4,16.0,2.978204986643643,13.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,2,19.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,1.4264923256919002,2,1,6,13.0,4.0,0.0,4,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,1,1,3,13.0,2.3689696602659156,0.0,4,0.0,0.0,Fatal
30.0,4.0,1.0522979621242081,1.0522979621242081,6,2.0,1,1,2,13.0,4.0,14.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,1,13.0,4.0,14.826638506271463,3,0.0,0.0,Fatal
70.0,2.596949673676654,1.532316557892218,1.532316557892218,5,2.0,1,1,3,0.0,4.0,0.0,1,4.0,13.0,Fatal
50.0,6.0,1.0,1.0197087115027506,3,2.0,2,2,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,1.110880883644774,7.0,2.0,3,2.0,2,2,3,16.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,5,19.0,4.0,0.0,4,0.0,0.0,Fatal
40.0,4.509877457916135,1.4901225420838657,1.4901225420838657,3,1.0,1,1,6,13.0,3.0197549158322685,14.490122542083865,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,1,1,1,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,4.0,1.0,1.0,6,1.0,1,1,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,3,1.0,1,1,7,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,2.0,1,1,4,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,2.2005160611854953,1.0,1.0,6,1.0,1,1,4,0.0,4.0,17.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.383113078441268,6,1.0,1,1,2,18.61688692155873,4.0,0.0,6,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,2,1.0575427832186346,1,1,3,0.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,3.619174666028382,2.0,2.0,6,2.0,1,1,3,0.0,4.0,0.0,1,4.0,13.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,4,1,16.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,1,1,2,13.0,4.0,0.0,6,0.0,0.0,Fatal
20.0,4.7949041519419975,1.2050958480580025,1.2050958480580025,6,1.2050958480580025,1,1,7,15.384712455825992,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,6,16.119201884520876,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,3,16.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.5138646891920096,2.0,6,1.5138646891920096,1,1,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,2,2,18.70027882884773,4.0,0.0,5,1.1988846846090806,15.80111531539092,Fatal
40.0,1.0,1.0,1.0,6,1.5638634178000772,1,1,4,13.0,2.8722731643998456,14.436136582199923,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,6,1.1125901094187942,1,1,4,13.0,3.7748197811624116,14.887409890581205,3,0.0,0.0,Fatal
40.0,3.7379879728372876,2.0,2.0,6,2.0,2,2,3,18.452402405432544,4.0,0.0,3,0.0,17.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,3,1,13.0,2.879206788361481,17.0,3,0.0,0.0,Fatal
50.0,4.066903122566159,1.0334515612830795,1.0334515612830795,1,2.0,1,1,2,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.2774309008257339,1.2774309008257339,6,1.0,1,1,5,13.0,4.0,14.0,4,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,2.0,1,1,2,13.0,3.840945925478737,14.079527037260632,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,6,18.78123430973778,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,8.0,2.0,6,2.0,2,2,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.402814040688353,1.1342713468961176,1.1342713468961176,6,2.0,2,1,5,19.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,3,16.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,3,2,1,13.0,4.0,0.0,5,0.0,0.0,Fatal
30.0,1.0,1.1247906146366793,2.0,5,1.0,1,1,4,19.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.9330797133262614,6,1.0,2,1,6,13.0,4.0,14.0,4,0.0,0.0,Fatal
50.0,5.889748849989676,1.0,1.0551255750051618,6,2.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.6479496701010068,1.6479496701010068,6,1.0,1,1,6,16.0,2.0,14.352050329898994,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,5,13.0,4.0,17.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,7,18.20579776008559,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.7990137337535717,1.7990137337535717,6,1.0,1,1,2,18.200986266246428,4.0,14.799013733753572,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,2,1,5,13.0,4.0,13.359975006386637,5,0.0,18.640024993613363,Fatal
40.0,1.0,1.0,1.0,6,1.0,2,1,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,2.0,6,2.0,2,2,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,4.206259876627398,1.793740123372602,2.0,6,1.0,2,1,6,16.0,2.0,15.0,4,0.0,0.0,Fatal
20.0,4.419416666158259,1.5805833338417412,1.5805833338417412,6,1.0,1,1,7,17.16116666768348,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,5,13.0,2.0,14.800381514854397,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,3,1,2,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,3.827776529612863,1.057407823462379,1.057407823462379,6,1.057407823462379,1,1,1,0.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,4,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,3.8441580946360734,1.9480526982120243,1.9480526982120243,6,1.9480526982120243,1,3,4,0.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,2.0,2.0,6,2.0,1,1,2,15.903369444840159,4.0,0.0,5,2.742021666904095,12.161347777936063,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,1,16.0,4.0,14.0,3,0.0,0.0,Fatal
20.0,4.0,1.5127943859834927,2.0,6,1.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,6.725647507715567,1.0,1.0,3,1.0914508307614776,4,3,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.9665206779236164,6,1.9665206779236164,2,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.6415073523536219,1.6415073523536219,6,1.0,2,1,6,16.35849264764638,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.4837525203509712,1,1,7,13.0,4.0,13.48375252035097,3,0.0,0.0,Fatal
20.0,1.0,1.3680450406586582,2.0,6,1.6319549593413418,1,1,5,18.263909918682682,3.2639099186826837,0.0,3,0.0,0.0,Fatal
30.0,1.0,2.0,2.0,6,1.0,2,1,4,16.83243656347926,2.0,15.0,3,0.0,0.0,Fatal
20.0,4.0,1.8731214893717922,1.8731214893717922,6,1.0,2,3,6,13.0,4.0,0.0,5,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,6,2.0,2,1,2,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.9484180345964148,6,1.0,1,1,3,16.10316393080717,4.0,0.0,6,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,2,1.0,2,1,4,16.0,2.438036398963558,14.561963601036442,5,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,5,18.09516600615021,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,2.619814494150734,2.619814494150734,6,1.0,1,1,7,19.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,3,13.0,2.0,14.894440592581542,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.7841154128624879,1,1,3,16.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,2.0,1,1,5,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,6,16.0,2.0,15.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,1,17.828414889420355,4.0,0.0,5,0.0,17.0,Fatal
30.0,1.0,1.1134984669091548,1.1134984669091548,6,1.0,2,1,5,13.0,4.0,13.886501533090845,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,1.362511345587885,2,1,4,0.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,4,16.0,3.061623300657375,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,1,1,5,19.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,3,19.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,1,1.7316734852529692,1,1,3,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.6515938675581108,2.0,6,1.0,2,1,3,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.9414891707869004,2,1,4,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,4.031533732601009,3.9369325347979824,2.0,6,1.0,2,2,5,16.063067465202018,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,3,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,3.0311150263182034,1.4844424868408983,6,1.4844424868408983,1,2,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,2,19.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,6,2.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.0,3,1.0,1,1,4,0.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,1.0,1.0,1.0,3,2.0,1,1,7,0.0,4.0,0.0,2,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,4,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.8488752762753435,6,1.0,2,1,6,13.0,4.0,14.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,3,13.0,2.0,14.52958543013119,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,6,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,4.0,1.0,1.3179592227669656,6,1.0,1,1,6,13.0,4.0,14.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,3,16.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.2788647155202428,4,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
50.0,5.757944140819247,1.8789720704096236,1.8789720704096236,1,1.8789720704096236,1,2,6,0.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,5.794662887625611,1.0,1.0,6,2.0,2,1,2,18.102668556187194,3.794662887625611,0.0,3,0.0,0.0,Fatal
40.0,4.0,1.0,1.0,3,1.0,1,1,5,16.02445693182657,2.0,14.97554306817343,3,0.0,0.0,Fatal
20.0,4.0,1.0,1.0,6,1.0,2,2,1,14.446920090178686,3.0353866065475423,14.482306696726228,3,0.0,0.0,Fatal
30.0,5.267604333722848,1.2676043337228475,2.0,6,1.0,1,1,1,17.0,3.197186998831457,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.6815353514766604,1.6815353514766604,2,1.0,1,1,3,19.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,2.0,3,1.0,1,1,6,13.0,4.0,12.0,3,0.0,0.0,Fatal
40.0,4.0,1.0,1.0,5,2.0,1,2,6,0.0,4.0,0.0,1,0.0,0.0,Fatal
50.0,4.957256149648685,1.4786280748243423,2.0,1,2.0,1,2,6,0.0,4.0,0.0,1,0.0,0.0,Fatal
60.0,1.0,1.0,1.1914093308657216,6,2.0,3,3,1,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0378208813538115,1,1,7,18.037820881353813,4.0,0.0,4,0.0,0.0,Fatal
30.0,4.0,2.0,2.0,6,1.0,1,1,3,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.0588504422273246,1,2.0,2,1,5,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.5246957788027644,6,1.0,2,1,5,16.0,2.950608442394471,0.0,3,0.0,0.0,Fatal
30.0,4.0,7.910457412945685,1.029847529018105,6,1.0,1,1,7,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.614581016586499,1.614581016586499,6,2.0,2,1,4,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.273260788622721,6,1.726739211377279,1,2,2,13.0,4.0,14.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.7570247899245806,6,1.0,1,1,5,13.0,4.0,12.48595042015084,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,3,3,18.998388976442016,4.0,0.0,3,0.0,0.0,Fatal
60.0,2.2531381924783327,1.0,1.2506276384956665,6,2.0,1,1,4,13.0,4.0,17.0,3,0.0,0.0,Fatal
20.0,3.040248045956396,1.0,1.0,6,1.0,2,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,2.0,6,1.0,1,1,4,19.0,2.0,15.17792730734758,4,0.0,0.0,Fatal
60.0,4.0,1.0,1.0,3,2.0,1,1,3,0.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,6.0,1.0,2.0,6,2.0,1,1,1,18.0,4.0,0.0,6,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,3,19.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,3.021245553535781,1.0,1.6737485178452605,1,1.6737485178452605,1,2,5,0.0,3.347497035690521,0.0,1,0.0,0.0,Fatal
50.0,6.0,1.0,1.906983511691241,6,2.0,1,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
40.0,2.9659329798741716,1.6553109932913905,1.6553109932913905,3,1.0,1,2,1,13.0,2.0,12.65531099329139,3,0.0,0.0,Fatal
40.0,1.2909936226889493,1.0,2.0,3,1.9030021257703502,1,1,4,18.90300212577035,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.7959863686381077,2,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,2.79660155339785,1.5988671844659499,1.5988671844659499,6,1.0,4,1,3,14.20339844660215,4.0,0.0,4,0.0,17.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,4,13.0,4.0,0.0,4,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,3,2,1,13.0,4.0,0.0,5,0.0,0.0,Fatal
